chapterID,characterID,event,details,withID,team,title,prefix,
343,1727,mentioned,,,,,,
343,1757,mentioned,,,,,,
343,1840,mentioned,,,,,,
343,900,killed,,1757,,,,
343,1326,killed,,1757,,,,
57,785,named,,,,Lord Commander of the King's Guard,Lord ,
255,922,changes allegiances,,,Faith,,,
203,1716,named,,,,lost title,,
3,868,changes allegiances,,,Targaryen,,,
64,1337,killed,,868,,,,
68,775,mentioned,,,,,,
68,825,mentioned,,,,,,
156,586,freed,,,,,,
256,586,named,,,,knight,Ser,
179,385,freed,,,,,,
300,385,freed,,,,,,
170,1146,freed,,,,,,
252,1755,mentioned,,,,,,
252,1755,killed,,629,,,,
47,234,changes allegiances,,,Lannister,,,
47,1140,changes allegiances,,,Lannister,,,
224,287,changes allegiances,,,Brotherhood without Banners,Lady Stoneheart,,
68,775,changes allegiances,,,Targaryen,,,
68,825,changes allegiances,,,Targaryen,,,
273,352,named,,,,Queen of Meereen,Queen,
147,1553,mentioned,,,,,,
147,1660,mentioned,,,,,,
147,1553,changes allegiances,,,Mountain clans,,,
147,1660,changes allegiances,,,Mountain clans,,,
209,256,changes allegiances,,,Lannister,,,
234,1309,changes allegiances,,,Brienne,,,
239,409,changes allegiances,,,Brienne,,,
213,1552,changes allegiances,,,Lannister,,,
304,1296,changes allegiances,,,Tyrion,,,
